id,user_id,we_id,event_name,event_time,channel,platform,device_type,city,country,country_code,session_id,experiment_id,campaign_id,event_properties,line_items,revenue,currency
wev233844317118,we_cust6272000062,WE5467828720,Category Viewed,2024-09-02 20:11:05,web,web,mobile,New York,US,US,sess98862447,,,{},[],0.0,USD
wev525562287163,we_cust9237880732,WE1685581805,Added To Cart,2024-09-08 21:45:39,web,mobile,tablet,Los Angeles,US,US,sess68610445,,,{},[],0.0,USD
wev420320788579,we_cust2777816561,WE7298801771,Product Viewed,2024-10-22 18:22:03,android,web,mobile,London,US,US,sess20067395,,,{},[],0.0,USD
wev257533856061,we_cust2617999521,WE2034959205,Product Viewed,2024-02-18 05:04:59,android,web,tablet,New York,US,US,sess22289626,,,{},[],0.0,USD
wev137894904040,we_cust1939042955,WE8314633076,Product Searched,2024-08-30 22:14:55,android,mobile,desktop,New York,US,US,sess41819626,,,{},[],0.0,USD
wev396864375601,we_cust5150090143,WE3537748731,Product Searched,2024-12-21 02:13:09,ios,mobile,mobile,New York,US,US,sess22592447,,,{},[],0.0,USD
wev729889493369,we_cust8033702319,WE2988294065,Checkout created,2024-10-31 20:06:06,email,mobile,desktop,Los Angeles,US,US,sess74768529,,,{},[],0.0,USD
wev787114138000,we_cust2653032484,WE4336570098,Homepage Viewed,2024-05-29 15:30:15,email,mobile,mobile,London,US,US,sess81082913,,,{},[],0.0,USD
wev252755203900,we_cust4765583254,WE2203453875,Order created,2024-11-14 01:15:35,ios,mobile,mobile,Los Angeles,US,US,sess33504469,,,{},[],34.51,USD
wev766788800215,we_cust3791027186,WE4502130780,Checkout created,2024-04-02 05:21:47,email,web,desktop,London,US,US,sess29765979,,,{},[],0.0,USD
wev535200749364,we_cust9744120054,WE3017745691,Homepage Viewed,2024-01-06 09:50:32,ios,web,desktop,Los Angeles,US,US,sess57771286,,,{},[],0.0,USD
wev863535010860,we_cust5067245523,WE4035525286,Product Viewed,2024-11-20 01:02:33,ios,web,desktop,London,US,US,sess31317927,,,{},[],0.0,USD
wev800300204062,we_cust2389803385,WE4503190526,Product Viewed,2024-06-14 20:28:24,web,web,tablet,New York,US,US,sess96796068,,,{},[],0.0,USD
wev487036360265,we_cust6246716604,WE3182419580,Product Viewed,2024-03-12 00:09:45,android,web,mobile,Los Angeles,US,US,sess76330067,,,{},[],0.0,USD
wev242866356324,we_cust2181241943,WE3573793617,Added To Cart,2024-01-19 06:57:36,ios,mobile,desktop,New York,US,US,sess67541813,,,{},[],0.0,USD
wev634163494527,we_cust4460967357,WE6648477381,Order created,2024-02-01 16:57:59,email,mobile,desktop,New York,US,US,sess43164841,,,{},[],79.14,USD
wev827616140267,we_cust5293274004,WE9402803880,Homepage Viewed,2024-03-10 11:00:57,ios,mobile,mobile,New York,US,US,sess34623926,,,{},[],0.0,USD
wev311156385692,we_cust6745958212,WE2250425789,Checkout created,2024-12-03 12:31:31,android,web,desktop,London,US,US,sess69594129,,,{},[],0.0,USD
wev983484089739,we_cust1439427140,WE9011311298,Checkout created,2024-02-05 07:10:42,web,web,mobile,London,US,US,sess87583607,,,{},[],0.0,USD
wev907937103764,we_cust1290050198,WE6335456076,Order created,2025-02-10 21:36:09,ios,web,tablet,Los Angeles,US,US,sess98533959,,,{},[],36.37,USD
wev870035688535,we_cust5515628633,WE8100801664,Homepage Viewed,2024-03-01 07:03:29,android,mobile,tablet,New York,US,US,sess45588561,,,{},[],0.0,USD
wev594845396990,we_cust9388140708,WE3283055189,Category Viewed,2025-02-21 13:15:51,ios,mobile,tablet,London,US,US,sess17554760,,,{},[],0.0,USD
wev867048775182,we_cust5748253283,WE2376213003,Product Viewed,2024-04-01 11:48:53,email,web,tablet,London,US,US,sess29629479,,,{},[],0.0,USD
wev318583785527,we_cust1691293717,WE1478144378,Order created,2024-11-27 07:14:38,android,web,tablet,New York,US,US,sess63542412,,,{},[],85.05,USD
wev729122453074,we_cust2350701477,WE6358177311,Homepage Viewed,2024-01-05 12:11:28,ios,mobile,tablet,London,US,US,sess52871178,,,{},[],0.0,USD
wev194226879529,we_cust7406579219,WE5898923912,Checkout created,2025-03-28 06:17:20,web,web,mobile,Los Angeles,US,US,sess84938768,,,{},[],0.0,USD
wev153680018912,we_cust2180484299,WE1829958281,Category Viewed,2024-05-28 13:37:25,email,web,mobile,Los Angeles,US,US,sess39129843,,,{},[],0.0,USD
wev708909994882,we_cust4655935832,WE2958243660,Added To Cart,2024-01-25 21:51:20,ios,web,tablet,New York,US,US,sess71977096,,,{},[],0.0,USD
wev372301398387,we_cust4731897202,WE2537953699,Product Searched,2024-10-22 10:12:15,ios,mobile,mobile,Los Angeles,US,US,sess43671457,,,{},[],0.0,USD
wev634884606521,we_cust3346569443,WE2445457509,Product Viewed,2024-06-07 14:04:12,web,mobile,tablet,London,US,US,sess43820548,,,{},[],0.0,USD
wev552804164765,we_cust5220094152,WE1307901414,Homepage Viewed,2024-11-14 06:04:39,email,web,mobile,Los Angeles,US,US,sess30776645,,,{},[],0.0,USD
wev293732614087,we_cust4473306055,WE3332566030,Homepage Viewed,2025-02-17 09:00:31,android,mobile,mobile,New York,US,US,sess66042517,,,{},[],0.0,USD
wev205391283345,we_cust1251837136,WE2983268597,Order created,2024-04-21 11:24:58,ios,web,tablet,New York,US,US,sess81506064,,,{},[],68.99,USD
wev641834635409,we_cust2515672889,WE5733050670,Product Searched,2024-12-01 21:21:49,web,web,desktop,New York,US,US,sess33885641,,,{},[],0.0,USD
wev244739321794,we_cust3780475472,WE3720675800,Checkout created,2025-01-05 20:38:38,web,mobile,mobile,New York,US,US,sess62720244,,,{},[],0.0,USD
wev997072406256,we_cust3291270703,WE3218138512,Product Viewed,2024-07-18 06:05:48,android,mobile,desktop,Los Angeles,US,US,sess14640034,,,{},[],0.0,USD
wev918463447766,we_cust7061419749,WE5886402559,Homepage Viewed,2024-12-17 15:35:08,web,mobile,mobile,London,US,US,sess64302925,,,{},[],0.0,USD
wev988302486360,we_cust9123207735,WE1542875484,Product Searched,2024-03-27 04:04:39,ios,mobile,mobile,New York,US,US,sess48571997,,,{},[],0.0,USD
wev829963679966,we_cust9780187424,WE1603334314,Added To Cart,2025-02-23 18:28:05,ios,web,mobile,Los Angeles,US,US,sess93803362,,,{},[],0.0,USD
wev993351169392,we_cust9645619869,WE7734212651,Product Viewed,2024-05-04 01:13:49,email,mobile,mobile,Los Angeles,US,US,sess53823053,,,{},[],0.0,USD
wev998976297242,we_cust6562144159,WE9598190371,Added To Cart,2024-09-28 16:22:45,web,web,tablet,London,US,US,sess91466090,,,{},[],0.0,USD
wev245755767663,we_cust2377246195,WE7365086060,Product Viewed,2025-03-18 20:27:53,ios,web,mobile,Los Angeles,US,US,sess47586997,,,{},[],0.0,USD
wev509422769710,we_cust9086117171,WE8802294200,Product Searched,2025-01-02 20:15:47,web,web,tablet,London,US,US,sess48824857,,,{},[],0.0,USD
wev286242939516,we_cust8235363119,WE8403730140,Product Viewed,2024-09-26 03:00:25,ios,web,tablet,New York,US,US,sess20835696,,,{},[],0.0,USD
wev360865142781,we_cust4181102664,WE7258408076,Product Viewed,2025-02-27 10:56:39,android,mobile,desktop,New York,US,US,sess80879392,,,{},[],0.0,USD
wev739336462432,we_cust2072355594,WE9283687392,Product Viewed,2024-03-31 21:52:18,email,mobile,desktop,Los Angeles,US,US,sess32088461,,,{},[],0.0,USD
wev862916871293,we_cust8737025391,WE4169937071,Order created,2024-06-16 21:47:59,email,mobile,desktop,New York,US,US,sess12447265,,,{},[],98.53,USD
wev419202976426,we_cust4714465905,WE6066063601,Product Viewed,2025-02-28 05:14:13,email,web,desktop,London,US,US,sess91683454,,,{},[],0.0,USD
wev751873148426,we_cust4949801453,WE3753747960,Product Viewed,2024-10-09 23:53:22,android,web,tablet,New York,US,US,sess12247349,,,{},[],0.0,USD
wev533443312224,we_cust7792729530,WE2394308051,Product Searched,2024-12-02 20:38:02,web,web,desktop,London,US,US,sess59661159,,,{},[],0.0,USD
wev721417207882,we_cust3207160929,WE8247142340,Checkout created,2024-01-21 14:39:42,ios,mobile,mobile,New York,US,US,sess88427867,,,{},[],0.0,USD
wev491860165593,we_cust2745958114,WE8416907406,Product Viewed,2024-06-13 22:50:39,email,mobile,desktop,New York,US,US,sess35731118,,,{},[],0.0,USD
wev231645153821,we_cust4274958945,WE7046797553,Product Viewed,2024-01-25 06:16:07,android,web,desktop,London,US,US,sess97349123,,,{},[],0.0,USD
wev500704369085,we_cust5666504394,WE5825323651,Product Viewed,2024-12-27 05:26:23,android,web,tablet,London,US,US,sess15425242,,,{},[],0.0,USD
wev462506669638,we_cust6620138568,WE3828061956,Category Viewed,2024-09-11 05:10:35,web,web,tablet,London,US,US,sess49073156,,,{},[],0.0,USD
wev721607832434,we_cust4289233844,WE6237052061,Checkout created,2025-02-06 10:50:49,web,web,mobile,New York,US,US,sess48091360,,,{},[],0.0,USD
wev792969623752,we_cust3245108207,WE9687484581,Category Viewed,2024-09-26 18:09:19,web,mobile,mobile,London,US,US,sess69580735,,,{},[],0.0,USD
wev353494088888,we_cust6128695961,WE3593117663,Product Viewed,2025-01-15 10:07:22,web,web,mobile,New York,US,US,sess51994089,,,{},[],0.0,USD
wev346633772858,we_cust1489726608,WE5021935235,Product Viewed,2024-04-18 20:38:52,email,mobile,tablet,Los Angeles,US,US,sess46258063,,,{},[],0.0,USD
wev728571608389,we_cust4422700486,WE8106230621,Product Viewed,2025-02-26 23:00:17,ios,mobile,tablet,New York,US,US,sess41619086,,,{},[],0.0,USD
wev604347041084,we_cust4566852761,WE1110439682,Category Viewed,2024-01-31 02:09:00,android,mobile,desktop,Los Angeles,US,US,sess94244580,,,{},[],0.0,USD
wev925467947237,we_cust3188382776,WE2720169037,Order created,2024-01-22 06:48:37,web,mobile,mobile,Los Angeles,US,US,sess56717783,,,{},[],65.5,USD
wev708841969938,we_cust6582557981,WE1300831612,Added To Cart,2024-09-02 14:47:30,web,mobile,desktop,New York,US,US,sess53222658,,,{},[],0.0,USD
wev946891010557,we_cust8313706299,WE5382469840,Order created,2024-12-26 10:46:21,email,mobile,desktop,New York,US,US,sess29699267,,,{},[],114.66,USD
wev436347798929,we_cust8831899893,WE7043014477,Homepage Viewed,2024-08-18 14:43:53,android,web,tablet,New York,US,US,sess81957926,,,{},[],0.0,USD
wev566363976059,we_cust7038841740,WE9621911314,Order created,2024-01-17 08:52:32,android,mobile,desktop,London,US,US,sess11886204,,,{},[],71.74,USD
wev719869986151,we_cust5333183840,WE1504913282,Checkout created,2024-02-26 20:36:06,ios,mobile,desktop,New York,US,US,sess98203529,,,{},[],0.0,USD
wev118875689451,we_cust6201313620,WE1449303729,Product Viewed,2024-06-22 02:26:37,email,web,tablet,New York,US,US,sess15566657,,,{},[],0.0,USD
wev339992058240,we_cust8923555411,WE8490049961,Checkout created,2024-09-14 05:14:05,email,mobile,mobile,London,US,US,sess39111516,,,{},[],0.0,USD
wev971529121448,we_cust7805745017,WE3018857473,Product Viewed,2024-12-08 22:16:58,email,web,mobile,Los Angeles,US,US,sess87524868,,,{},[],0.0,USD
wev117753719232,we_cust1290050198,WE9002294745,Product Viewed,2024-04-04 10:03:45,email,mobile,tablet,New York,US,US,sess66869414,,,{},[],0.0,USD
wev630727025832,we_cust2914590233,WE9673723170,Added To Cart,2024-09-17 10:30:33,ios,web,tablet,Los Angeles,US,US,sess19769959,,,{},[],0.0,USD
wev335663669776,we_cust1131671246,WE5286438358,Order created,2024-12-24 20:44:39,android,mobile,desktop,London,US,US,sess13343090,,,{},[],71.13,USD
wev875859761535,we_cust2158638062,WE1646913025,Product Searched,2025-02-12 04:34:01,web,web,tablet,Los Angeles,US,US,sess19348292,,,{},[],0.0,USD
wev921388065223,we_cust5433722159,WE1734918472,Added To Cart,2024-01-11 20:06:27,web,mobile,desktop,London,US,US,sess92807176,,,{},[],0.0,USD
wev443731716996,we_cust5744003377,WE9953368743,Checkout created,2024-05-29 10:03:51,android,mobile,mobile,London,US,US,sess91946504,,,{},[],0.0,USD
wev327257148378,we_cust2068687175,WE3449958201,Product Viewed,2025-03-25 17:15:37,web,web,mobile,Los Angeles,US,US,sess22231506,,,{},[],0.0,USD
wev220282969355,we_cust1293864877,WE1045912489,Product Searched,2024-06-27 04:20:08,web,mobile,tablet,Los Angeles,US,US,sess61072966,,,{},[],0.0,USD
wev918380989622,we_cust8429141456,WE8434453363,Product Viewed,2024-02-01 19:53:41,email,mobile,desktop,Los Angeles,US,US,sess86782869,,,{},[],0.0,USD
wev132135742728,we_cust8703867299,WE5266270422,Product Viewed,2025-01-05 02:27:29,android,web,mobile,London,US,US,sess35841035,,,{},[],0.0,USD
wev513838590254,we_cust2879792991,WE9825955002,Product Viewed,2024-04-07 14:49:35,web,web,desktop,New York,US,US,sess12098142,,,{},[],0.0,USD
wev389474332394,we_cust3758823240,WE1415165195,Order created,2024-09-29 22:40:55,email,web,mobile,London,US,US,sess85612640,,,{},[],31.07,USD
wev627644538449,we_cust4731897202,WE7613461952,Checkout created,2025-01-18 09:42:18,ios,mobile,mobile,Los Angeles,US,US,sess34491672,,,{},[],0.0,USD
wev275830937897,we_cust3305069227,WE6662360371,Category Viewed,2024-05-03 22:40:13,email,mobile,desktop,New York,US,US,sess50853494,,,{},[],0.0,USD
wev437984761955,we_cust9376277483,WE3427793396,Product Searched,2025-02-08 16:36:30,email,web,mobile,London,US,US,sess43890372,,,{},[],0.0,USD
wev356125004263,we_cust9302705838,WE7283062003,Category Viewed,2024-01-08 19:44:04,ios,web,tablet,New York,US,US,sess63561355,,,{},[],0.0,USD
wev970102802004,we_cust5150074940,WE7673742720,Checkout created,2025-02-15 10:54:56,email,mobile,mobile,London,US,US,sess37711028,,,{},[],0.0,USD
wev247420957822,we_cust7691931213,WE8249720217,Product Viewed,2024-08-04 18:52:09,email,web,mobile,London,US,US,sess60076920,,,{},[],0.0,USD
wev208038170871,we_cust5201221330,WE5862321252,Order created,2024-12-17 21:46:32,ios,web,mobile,New York,US,US,sess12341738,,,{},[],116.25,USD
wev570888010430,we_cust5647317872,WE5799844795,Added To Cart,2024-01-10 23:36:10,android,mobile,tablet,Los Angeles,US,US,sess96657441,,,{},[],0.0,USD
wev315426218442,we_cust1364994639,WE6840511789,Product Searched,2024-12-04 14:38:58,email,web,tablet,London,US,US,sess53061155,,,{},[],0.0,USD
wev486983695246,we_cust3722583581,WE3836362347,Product Searched,2024-09-08 04:29:02,android,web,tablet,London,US,US,sess27126197,,,{},[],0.0,USD
wev763645190107,we_cust3384006407,WE3443921269,Category Viewed,2024-12-13 05:22:41,android,web,tablet,London,US,US,sess50524228,,,{},[],0.0,USD
wev471298162941,we_cust1288335378,WE8787898239,Order created,2025-02-13 20:44:50,android,mobile,mobile,London,US,US,sess38931642,,,{},[],53.27,USD
wev823581057051,we_cust5184564874,WE5350742043,Product Viewed,2024-07-04 14:05:43,ios,mobile,mobile,Los Angeles,US,US,sess52758608,,,{},[],0.0,USD
wev996692994076,we_cust1225052083,WE5948325403,Checkout created,2024-05-12 16:53:16,android,mobile,desktop,New York,US,US,sess78700315,,,{},[],0.0,USD
wev182455113394,we_cust4095476665,WE4539395211,Homepage Viewed,2024-05-14 21:20:18,android,mobile,desktop,New York,US,US,sess43627575,,,{},[],0.0,USD
wev264770808121,we_cust6353758928,WE3114508882,Homepage Viewed,2025-02-16 19:47:59,android,mobile,tablet,Los Angeles,US,US,sess14923046,,,{},[],0.0,USD
wev120084766800,we_cust9771848610,WE8396726572,Category Viewed,2024-11-08 17:59:33,android,mobile,desktop,London,US,US,sess10962178,,,{},[],0.0,USD
wev900965963571,we_cust8199372599,WE3087934295,Product Viewed,2025-01-02 23:53:19,android,web,tablet,Los Angeles,US,US,sess77038392,,,{},[],0.0,USD
wev213772970685,we_cust5884080139,WE6773789187,Product Viewed,2024-10-15 16:55:45,ios,web,tablet,London,US,US,sess83464460,,,{},[],0.0,USD
wev179073502387,we_cust2099184899,WE5027039922,Added To Cart,2024-03-11 10:48:05,web,mobile,mobile,New York,US,US,sess44167413,,,{},[],0.0,USD
wev945271457445,we_cust5433722159,WE4070905159,Order created,2024-05-24 06:35:05,ios,mobile,desktop,London,US,US,sess48981054,,,{},[],147.69,USD
wev572933530808,we_cust1660370908,WE9124613032,Checkout created,2024-05-03 22:10:02,ios,web,desktop,London,US,US,sess56931534,,,{},[],0.0,USD
wev194317953464,we_cust1230249217,WE3143436553,Added To Cart,2024-11-02 10:41:57,email,web,desktop,New York,US,US,sess34234849,,,{},[],0.0,USD
wev116968628204,we_cust5951406973,WE7735572878,Product Viewed,2024-12-19 10:11:51,ios,web,desktop,Los Angeles,US,US,sess35335892,,,{},[],0.0,USD
wev855864220309,we_cust8293928340,WE3053307168,Added To Cart,2024-04-22 01:38:45,ios,mobile,desktop,New York,US,US,sess65459813,,,{},[],0.0,USD
wev152688387658,we_cust5625980561,WE1386070771,Checkout created,2024-04-30 14:45:24,email,web,desktop,New York,US,US,sess53965269,,,{},[],0.0,USD
wev875546580750,we_cust6789448659,WE6325311459,Order created,2024-11-17 11:38:59,email,mobile,tablet,New York,US,US,sess96630479,,,{},[],110.88,USD
wev399372310064,we_cust4706249669,WE9238161886,Homepage Viewed,2024-05-14 08:06:56,android,mobile,mobile,London,US,US,sess25916957,,,{},[],0.0,USD
wev693470892824,we_cust7597996327,WE6637696802,Checkout created,2024-02-07 08:19:53,android,mobile,tablet,Los Angeles,US,US,sess43388933,,,{},[],0.0,USD
wev541183549322,we_cust4927019611,WE6472209147,Homepage Viewed,2024-03-18 11:30:58,android,web,desktop,Los Angeles,US,US,sess38660419,,,{},[],0.0,USD
wev503916161070,we_cust7464468567,WE5134023912,Added To Cart,2024-12-04 17:01:11,android,mobile,mobile,London,US,US,sess43348023,,,{},[],0.0,USD
wev949575358299,we_cust1417436465,WE7069281361,Product Viewed,2025-01-12 12:40:44,web,mobile,desktop,London,US,US,sess49454712,,,{},[],0.0,USD
wev554912805470,we_cust8046300793,WE2642260904,Product Viewed,2024-03-08 22:06:04,android,mobile,tablet,New York,US,US,sess63316947,,,{},[],0.0,USD
wev200194202873,we_cust1039887139,WE2748672023,Homepage Viewed,2024-07-14 15:38:31,ios,web,desktop,Los Angeles,US,US,sess98120414,,,{},[],0.0,USD
wev196191769433,we_cust4310415016,WE6539687092,Product Viewed,2024-08-08 00:05:58,web,mobile,mobile,London,US,US,sess27457204,,,{},[],0.0,USD
wev156036582810,we_cust6469458472,WE4678154703,Order created,2024-06-13 06:50:03,web,mobile,mobile,London,US,US,sess69066330,,,{},[],31.21,USD
wev684031345178,we_cust7539399243,WE9373061868,Category Viewed,2024-09-29 15:22:44,web,web,desktop,London,US,US,sess64965152,,,{},[],0.0,USD
wev533688213279,we_cust6097953682,WE7840659752,Checkout created,2024-01-09 05:38:08,web,mobile,tablet,London,US,US,sess31019102,,,{},[],0.0,USD
wev110753560009,we_cust5508149905,WE3129812644,Added To Cart,2025-03-29 04:50:53,ios,mobile,mobile,London,US,US,sess29916259,,,{},[],0.0,USD
wev737246905981,we_cust7415801613,WE2889240698,Category Viewed,2024-05-06 04:53:38,android,web,mobile,London,US,US,sess54928725,,,{},[],0.0,USD
wev648322971809,we_cust6719736115,WE5649802596,Product Viewed,2024-07-14 15:34:49,web,web,tablet,Los Angeles,US,US,sess50188136,,,{},[],0.0,USD
wev462767877865,we_cust3088517710,WE2755656998,Product Viewed,2024-06-08 05:53:29,ios,mobile,mobile,New York,US,US,sess59379315,,,{},[],0.0,USD
wev506287077479,we_cust5696548897,WE8814214663,Product Searched,2024-03-15 00:21:58,email,web,tablet,New York,US,US,sess47518273,,,{},[],0.0,USD
wev996315898050,we_cust7648059419,WE1746969915,Category Viewed,2024-11-17 00:41:02,android,web,desktop,London,US,US,sess11816078,,,{},[],0.0,USD
wev341964006690,we_cust7801180691,WE5989181798,Added To Cart,2024-07-09 21:09:25,web,web,mobile,New York,US,US,sess73398130,,,{},[],0.0,USD
wev320085317816,we_cust4422700486,WE5558611547,Added To Cart,2025-01-18 04:32:11,ios,mobile,desktop,Los Angeles,US,US,sess78034233,,,{},[],0.0,USD
wev791917345475,we_cust4361393222,WE5674274600,Category Viewed,2024-10-09 18:10:18,ios,web,tablet,London,US,US,sess18067671,,,{},[],0.0,USD
wev792590159087,we_cust9081544414,WE4265220309,Product Viewed,2024-01-29 12:33:57,ios,web,tablet,New York,US,US,sess52278000,,,{},[],0.0,USD
wev125122745401,we_cust5536224717,WE7695955082,Order created,2024-03-20 19:04:10,android,web,mobile,New York,US,US,sess19345289,,,{},[],80.73,USD
wev471927863031,we_cust3280805846,WE2549705876,Product Viewed,2024-06-14 06:21:19,email,mobile,tablet,London,US,US,sess24382555,,,{},[],0.0,USD
wev764741787838,we_cust7185179917,WE7424919516,Product Searched,2024-03-02 16:36:27,web,mobile,mobile,Los Angeles,US,US,sess39681222,,,{},[],0.0,USD
wev945701238133,we_cust5569145346,WE6972401588,Order created,2024-02-16 09:09:01,email,mobile,mobile,Los Angeles,US,US,sess65244245,,,{},[],89.16,USD
